ticker,sector,growth_sleeve,value_sleeve,defensive_value_index,growth_tech_index,roe,roic,debt_to_equity,ev_ebitda,pb_ratio,earnings_stability,interest_coverage,mktcap_to_assets,slope_per_period_roe,slope_per_period_roic,slope_per_period_debt_to_equity,slope_per_period_ev_ebitda,slope_per_period_pb_ratio,slope_per_period_earnings_stability,slope_per_period_interest_coverage,slope_per_period_mktcap_to_assets,recent_vs_early_pct_roe,recent_vs_early_pct_roic,recent_vs_early_pct_debt_to_equity,recent_vs_early_pct_ev_ebitda,recent_vs_early_pct_pb_ratio,recent_vs_early_pct_earnings_stability,recent_vs_early_pct_interest_coverage,recent_vs_early_pct_mktcap_to_assets,latest_value_roe,latest_value_roic,latest_value_debt_to_equity,latest_value_ev_ebitda,latest_value_pb_ratio,latest_value_earnings_stability,latest_value_interest_coverage,latest_value_mktcap_to_assets,pct_change_roe,pct_change_roic,pct_change_debt_to_equity,pct_change_ev_ebitda,pct_change_pb_ratio,pct_change_earnings_stability,pct_change_interest_coverage,pct_change_mktcap_to_assets,total_change_roe,total_change_roic,total_change_debt_to_equity,total_change_ev_ebitda,total_change_pb_ratio,total_change_earnings_stability,total_change_interest_coverage,total_change_mktcap_to_assets,n_obs_roe,n_obs_roic,n_obs_debt_to_equity,n_obs_ev_ebitda,n_obs_pb_ratio,n_obs_earnings_stability,n_obs_interest_coverage,n_obs_mktcap_to_assets,is_recovery_roe,is_recovery_roic,is_recovery_debt_to_equity,is_recovery_ev_ebitda,is_recovery_pb_ratio,is_recovery_earnings_stability,is_recovery_mktcap_to_assets,is_recovery_interest_coverage,is_deteriorating_roe,is_deteriorating_roic,is_deteriorating_debt_to_equity,is_deteriorating_ev_ebitda,is_deteriorating_pb_ratio,is_deteriorating_earnings_stability,is_deteriorating_mktcap_to_assets,is_deteriorating_interest_coverage,strong_trend_roe,strong_trend_roic,strong_trend_debt_to_equity,strong_trend_ev_ebitda,strong_trend_pb_ratio,strong_trend_earnings_stability,strong_trend_mktcap_to_assets,strong_trend_interest_coverage,trend_direction_roe,trend_direction_roic,trend_direction_debt_to_equity,trend_direction_ev_ebitda,trend_direction_pb_ratio,trend_direction_earnings_stability,trend_direction_mktcap_to_assets,trend_direction_interest_coverage,overall_slope_roe,overall_slope_roic,overall_slope_debt_to_equity,overall_slope_ev_ebitda,overall_slope_pb_ratio,overall_slope_earnings_stability,overall_slope_mktcap_to_assets,overall_slope_interest_coverage,recent_vs_early_pct_roe_right,recent_vs_early_pct_roic_right,recent_vs_early_pct_debt_to_equity_right,recent_vs_early_pct_ev_ebitda_right,recent_vs_early_pct_pb_ratio_right,recent_vs_early_pct_earnings_stability_right,recent_vs_early_pct_mktcap_to_assets_right,recent_vs_early_pct_interest_coverage_right,latest_value_roe_right,latest_value_roic_right,latest_value_debt_to_equity_right,latest_value_ev_ebitda_right,latest_value_pb_ratio_right,latest_value_earnings_stability_right,latest_value_mktcap_to_assets_right,latest_value_interest_coverage_right,best_peer_group,best_ret_rank,best_vol_rank,best_sharpe_rank,best_n_peers,avg_beta_to_peers,high_beta_any_group,low_beta_any_group,avg_beta_vs_median,recovery_count,deterioration_count,strong_trend_count,fundamental_signal,peer_signal,beta_signal
KMB,Consumer Staples,,,true,false,0.55,0.16,2.0,,20.27,0.85,8.0,2.141,0.03589782560268098,-0.02297157496101582,-1.614509524077092,,0.7583058490803611,,-0.0029616938022412284,0.028240297538911538,0.900483759502419,-0.5152983944259315,-0.9637920577878758,,6.49907715023994,,-0.052862132244124824,2.4454253611556984,0.55,0.16,2.0,,20.27,,8.0,2.141,11.23903885691414,-6.315533534624785,-1.2617085369588223,,17.628900724630185,,-0.023623033898828843,3.061650380432157,2.405154315379626,-1.53909552238806,-59.7368523908524,,50.806491888384194,,-0.1984334847501623,1.892099935107073,68,68,38,,68,,68,68,false,false,false,,false,,false,false,false,false,false,,false,,false,false,1.0,1.0,1.0,,1.0,,1.0,0.0,improving,declining,declining,,improving,,improving,declining,0.03589782560268098,-0.02297157496101582,-1.614509524077092,,0.7583058490803611,,0.028240297538911538,-0.0029616938022412284,0.900483759502419,-0.5152983944259315,-0.9637920577878758,,6.49907715023994,,2.4454253611556984,-0.052862132244124824,0.55,0.16,2.0,,20.27,,2.141,8.0,sector_Consumer Staples,0.8461538461538461,0.38461538461538464,0.6923076923076923,13,1.967590841338366,true,false,1.0657973691434508,0,0,5,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
RKLB,Industrials,launch_services,,false,true,,,,,16.35,,,16.076,0.00005144440047487128,0.00026853977047882905,-0.012835016835016835,,0.8480183377698906,,,0.5804761904761905,-0.3970626127286782,-0.11010101010101002,0.12857142857142848,,0.7578648373439091,,,1.4393584020579557,-0.15,-0.1,0.3,,16.35,,,16.076,-0.004949081564671161,-0.050617615467239606,-0.8310442555046871,,1.6575190890885798,,,1.6079672866376467,0.0009774436090225543,0.005102255639097752,-0.11551515151515152,,17.8083850931677,,,12.19,20,20,10,,22,,,22,false,false,true,,false,,false,,true,true,false,,false,,false,,0.0,0.0,0.0,,1.0,,1.0,,improving,improving,declining,,improving,,improving,,0.00005144440047487128,0.00026853977047882905,-0.012835016835016835,,0.8480183377698906,,0.5804761904761905,,-0.3970626127286782,-0.11010101010101002,0.12857142857142848,,0.7578648373439091,,1.4393584020579557,,-0.15,-0.1,0.3,,16.35,,16.076,,sleeve_launch_services,0.3333333333333333,0.0,0.3333333333333333,3,1.5445287580740832,true,true,0.6849136125322213,1,2,2,DETERIORATING,PEER_AVERAGE,HIGH_BETA
XBI,Health Care,emerging_growth,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sleeve_emerging_growth,0.75,0.25,0.75,4,1.0506743005927681,false,false,0.46367166481958194,0,0,0,NEUTRAL,PEER_LEADER,NEUTRAL_BETA
SCHW,Financials,cyclical,,false,true,0.14,0.1,0.5,,3.64,0.75,8.0,,0.00045617824252091753,,0.007613278501055591,,,,,,-0.24119241192411917,,1.9673590504451037,,,,,,0.14,,0.5,,,,,,0.2195841031795603,,2.5079035062300767,,,,,,0.032388655218985145,,0.4263435960591131,,,,,,72,,57,,,,,,false,,false,,,,,,true,,false,,,,,,0.0,,0.0,,,,,,improving,,improving,,,,,,0.00045617824252091753,,0.007613278501055591,,,,,,-0.24119241192411917,,1.9673590504451037,,,,,,0.14,,0.5,,,,,,sleeve_cyclical,0.5,1.0,0.5,2,0.539963933163313,false,true,-0.19869025280269073,0,1,0,NEUTRAL,PEER_AVERAGE,LOW_BETA
GD,Industrials,aerospace_defense,,false,true,,,,,3.82,,,1.864,-0.0004519609148273383,-0.0019905162544263688,0.004007789535567313,0.21136978248089355,0.027745365793376164,,-0.02419808452792883,0.011800210084033614,-0.03347517730496463,-0.39380757420675544,0.48311306901615264,0.5618305744888024,1.5164041994750657,,-0.6363382985971322,2.023424878836834,0.18,0.12,0.7,13.0,3.82,,10.0,1.864,-0.24594087636503423,-0.993099215874327,0.6309639502059327,2.2646762408667165,1.3101978291316523,,-0.019102272439042958,1.3930803571428574,-0.03118530312308634,-0.13734562155541943,0.2164206349206349,11.413968253968251,1.8866848739495792,,-1.6454697478991605,0.8024142857142857,70,70,55,55,69,,69,69,false,false,false,false,false,,false,false,false,false,false,false,false,,false,false,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,declining,declining,improving,improving,improving,,improving,declining,-0.0004519609148273383,-0.0019905162544263688,0.004007789535567313,0.21136978248089355,0.027745365793376164,,0.011800210084033614,-0.02419808452792883,-0.03347517730496463,-0.39380757420675544,0.48311306901615264,0.5618305744888024,1.5164041994750657,,2.023424878836834,-0.6363382985971322,0.18,0.12,0.7,13.0,3.82,,1.864,10.0,sector_Industrials,0.7058823529411765,0.29411764705882354,0.6470588235294118,17,1.6099963575302663,true,false,0.6829742236301715,0,0,4,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
ASTS,Communication Services,launch_services,,false,true,,,,,8.33,,,9.011,-0.14537777777777774,-0.024746127946127943,,,,,,,28.793028322440087,11.72463768115942,,,,,,,-0.2,-0.15,,,,,,,28.630196936542667,6.493153105398003,,,,,,,-1.3083999999999998,-0.22271515151515148,,,,,,,10,10,,,,,,,true,true,,,,,,,false,false,,,,,,,0.0,0.0,,,,,,,declining,declining,,,,,,,-0.14537777777777774,-0.024746127946127943,,,,,,,28.793028322440087,11.72463768115942,,,,,,,-0.2,-0.15,,,,,,,growth_tech_index,0.0,0.5714285714285714,0.047619047619047616,42,1.5666693371385356,true,false,0.9116043773503505,2,0,0,RECOVERING,PEER_LAGGARD,HIGH_BETA
PEP,Consumer Staples,,,true,false,0.5,0.14,1.6,,8.59,0.88,9.0,1.898,0.006298810841411034,-0.0005378527607467968,0.012626127959141087,0.7420017374338874,-0.03376973011706371,-1.1196663974747039,-0.026598211471838724,0.005889416652641447,0.9062142584826536,-0.45333853963295584,0.6868740115972589,1.618155595426161,-0.15603689167350657,-0.9529646013875215,-0.6372649779336195,-0.01872251966788593,0.5,0.14,1.6,17.0,8.59,0.88,9.0,1.898,3.610472519476503,-0.32517242071293273,0.8137685693706239,3.9834699094958745,-0.07719891615687986,-1.3764442867262199,-0.07216644602610785,0.07085952692304805,0.4661120022644165,-0.039801104295262964,0.8080721893850296,15.582036486111637,-0.7767037926924654,-25.75232714191819,-1.9682676489160655,0.13545658301075328,75,75,65,4,6,6,75,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,improving,declining,improving,improving,declining,declining,improving,declining,0.006298810841411034,-0.0005378527607467968,0.012626127959141087,0.7420017374338874,-0.03376973011706371,-1.1196663974747039,0.005889416652641447,-0.026598211471838724,0.9062142584826536,-0.45333853963295584,0.6868740115972589,1.618155595426161,-0.15603689167350657,-0.9529646013875215,-0.01872251966788593,-0.6372649779336195,0.5,0.14,1.6,17.0,8.59,0.88,1.898,9.0,sector_Consumer Staples,0.3076923076923077,0.07692307692307693,0.38461538461538464,13,3.838286886450725,true,false,2.9364934142558097,0,0,5,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
NUE,Materials,,,true,false,0.18,0.14,0.3,6.0,1.6,0.55,15.0,1.0,0.003122864471010055,,-0.006127916666666666,,,,,,-0.06923076923076922,,-0.27027027027027023,,,,,,0.18,,0.3,,,,,,1.2988405575629525,,-0.4255497685185185,,,,,,0.2154776484996938,,-0.1838375,,,,,,70,,31,,,,,,false,,false,,,,,,true,,false,,,,,,0.0,,0.0,,,,,,improving,,declining,,,,,,0.003122864471010055,,-0.006127916666666666,,,,,,-0.06923076923076922,,-0.27027027027027023,,,,,,0.18,,0.3,,,,,,sector_Materials,1.0,0.2857142857142857,0.8571428571428571,14,-1.5324267850054225,false,true,-2.501358375121377,0,1,0,NEUTRAL,PEER_LEADER,LOW_BETA
BEN,Financials,,financial_value,true,false,,,,,1.44,,,0.35,-0.0020305714285714285,-0.002118595238095238,0.002830062704230328,,0.003116366366366366,,-2.5943339795918363,-0.004481356356356356,0.23423913043478276,0.038085434894493,1.1308016877637133,,2.217097862767154,,-0.9282799722799723,-1.5974432008995057e-16,0.16,0.15,0.3,,1.44,,15.0,0.35,-2.4936842105263155,-2.6294621749408984,1.5202816179749696,,0.45146555005709926,,-1.121597001954288,-0.8424481923176438,-0.14214,-0.14830166666666666,0.18395407577497133,,0.22437837837837835,,-181.60337857142855,-0.3226576576576576,71,71,66,,73,,71,73,true,false,false,,false,,false,false,false,false,false,,false,,false,false,0.0,0.0,0.0,,0.0,,0.0,1.0,declining,declining,improving,,improving,,declining,declining,-0.0020305714285714285,-0.002118595238095238,0.002830062704230328,,0.003116366366366366,,-0.004481356356356356,-2.5943339795918363,0.23423913043478276,0.038085434894493,1.1308016877637133,,2.217097862767154,,-1.5974432008995057e-16,-0.9282799722799723,0.16,0.15,0.3,,1.44,,0.35,15.0,value_financial_value,1.0,0.5,1.0,4,-0.6259102789649948,false,true,-1.4760744373465002,1,0,1,NEUTRAL,PEER_LEADER,LOW_BETA
ICL,Materials,,,false,false,0.12,0.08,0.7,7.0,1.4,0.55,5.0,1.809,0.018209142857142854,0.013704000000000003,0.048857142857142856,-3.9253714285714283,-0.011142857142857189,,,0.18462857142857142,2.3694267515923566,1.6918714555765595,0.34337349397590367,-0.640534408873204,-0.0687247335538406,,,0.7470588235294119,0.12,0.08,0.7,7.0,1.4,,,1.809,5.836263736263736,3.8279329608938557,0.5886402753872634,-0.7630970895356587,-0.045406915822563926,,,1.505942670706129,0.09104571428571427,0.06852000000000001,0.24428571428571427,-19.62685714285714,-0.055714285714285945,,,0.923142857142857,6,6,6,6,6,,,6,false,false,false,false,false,,false,,false,false,false,false,false,,false,,1.0,1.0,1.0,1.0,1.0,,1.0,,improving,improving,improving,declining,declining,,improving,,0.018209142857142854,0.013704000000000003,0.048857142857142856,-3.9253714285714283,-0.011142857142857189,,0.18462857142857142,,2.3694267515923566,1.6918714555765595,0.34337349397590367,-0.640534408873204,-0.0687247335538406,,0.7470588235294119,,0.12,0.08,0.7,7.0,1.4,,1.809,,sector_Materials,0.14285714285714285,0.0,0.2857142857142857,14,10.598008455860397,true,false,9.619342082145414,0,0,6,STRONG_TREND,PEER_AVERAGE,HIGH_BETA
TTMI,Information Technology,starlink_supply,,false,true,,,,,6.72,,,3.528,0.0026432525818712326,0.000938250086382309,-0.018402463077885216,,0.04049440083725798,,0.06679835169757234,0.021265120065120064,0.9829488465396188,-0.12804878048780466,-0.4566929133858267,,3.0631708065010734,,0.3609057301293903,4.0915080527086385,0.08,0.06,0.7,,6.72,,5.0,3.528,3.452642558761139,0.8818683400511688,-0.648325257486471,,1.5517927328146308,,0.8466028368069629,1.9701508295625938,0.1612384074941452,0.057233255269320854,-0.7176960600375234,,2.5511472527472527,,4.074699453551912,1.339702564102564,62,62,40,,64,,62,64,false,false,false,,false,,false,false,false,true,false,,false,,false,false,0.0,0.0,1.0,,1.0,,1.0,1.0,improving,improving,declining,,improving,,improving,improving,0.0026432525818712326,0.000938250086382309,-0.018402463077885216,,0.04049440083725798,,0.021265120065120064,0.06679835169757234,0.9829488465396188,-0.12804878048780466,-0.4566929133858267,,3.0631708065010734,,4.0915080527086385,0.3609057301293903,0.08,0.06,0.7,,6.72,,3.528,5.0,growth_tech_index,0.6428571428571429,0.40476190476190477,0.5952380952380952,42,1.2621739232251619,false,false,0.4830418428400313,0,1,4,STRONG_TREND,PEER_AVERAGE,NEUTRAL_BETA
SHEL,Energy,,,true,false,0.12,0.1,0.35,,1.48,0.75,15.0,0.631,0.016297959183673466,0.011308843537414967,-0.013877551020408163,-5.9540571428571445,-0.17555102040816326,,,-0.09220408163265306,2.468208092485549,1.4449877750611249,-0.1626794258373206,-0.7272375797409627,-0.33871329298363595,,,-0.3965434469515122,0.12,0.1,0.35,5.5,1.48,,,0.631,5.7329504666188065,3.1791929623254926,-0.23239917976760083,-0.8431120281587573,-0.5580640975736344,,,-0.6278488048916064,0.11408571428571426,0.07916190476190477,-0.09714285714285714,-29.770285714285723,-1.2288571428571429,,,-0.6454285714285715,8,8,8,6,8,,,8,false,false,false,false,false,,false,,false,false,false,false,false,,false,,1.0,1.0,1.0,1.0,1.0,,1.0,,improving,improving,declining,declining,declining,,declining,,0.016297959183673466,0.011308843537414967,-0.013877551020408163,-5.9540571428571445,-0.17555102040816326,,-0.09220408163265306,,2.468208092485549,1.4449877750611249,-0.1626794258373206,-0.7272375797409627,-0.33871329298363595,,-0.3965434469515122,,0.12,0.1,0.35,5.5,1.48,,0.631,,sector_Energy,0.6,0.9,1.0,10,0.20873198315090832,false,true,-0.9768223259562897,0,0,6,STRONG_TREND,PEER_LEADER,LOW_BETA
RTX,Industrials,,,true,false,0.12,0.08,0.7,,4.34,0.8,6.0,1.692,-0.0027157907907907914,-0.0023167855355355348,0.00021649774774774728,-0.018886734693877607,0.01232078953953954,,-0.14189555180180186,0.004765609359359358,-0.408138101109741,-0.5093529592149647,0.27970749542961615,7.296296296296295,2174.0,,-0.44776806258628615,1695.0,0.12,0.08,0.7,13.0,4.34,,6.0,1.692,-1.2115051854828809,-1.3463160497058797,0.026330807158509807,-1.0836651053864201,443.5484234234234,,-0.8694136439221968,343.1238738738738,-0.19553693693693697,-0.1668085585585585,0.015587837837837805,-1.3220714285714326,0.8870968468468469,,-10.216479729729734,0.3431238738738738,73,73,73,71,73,,73,73,false,false,false,true,false,,false,false,false,false,false,false,false,,false,false,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,declining,declining,improving,declining,improving,,improving,declining,-0.0027157907907907914,-0.0023167855355355348,0.00021649774774774728,-0.018886734693877607,0.01232078953953954,,0.004765609359359358,-0.14189555180180186,-0.408138101109741,-0.5093529592149647,0.27970749542961615,7.296296296296295,2174.0,,1695.0,-0.44776806258628615,0.12,0.08,0.7,13.0,4.34,,1.692,6.0,sector_Industrials,0.7647058823529411,0.5882352941176471,0.8823529411764706,17,1.5656008345431467,true,false,0.5633740145160215,1,0,2,NEUTRAL,PEER_LEADER,HIGH_BETA
VLO,Energy,,,true,false,,,,,3.85,,,1.414,0.002734370974459307,0.0008212333168561545,0.0013879634206623828,,,,0.06936517548195748,,-2.580234505862647,0.8663164039696437,-0.07891770011273964,,,,0.6209681974806531,,0.2,0.12,0.4,,,,12.0,,-1.3610910496937114,0.5437572107713584,0.23536536809237413,,,,0.3445709644804667,,0.18320285528877356,0.05584386554621851,0.09438151260504203,,,,4.7168319327731085,,68,69,69,,,,69,,false,false,false,,,,,false,true,false,true,,,,,false,0.0,0.0,0.0,,,,,1.0,improving,improving,improving,,,,,improving,0.002734370974459307,0.0008212333168561545,0.0013879634206623828,,,,,0.06936517548195748,-2.580234505862647,0.8663164039696437,-0.07891770011273964,,,,,0.6209681974806531,0.2,0.12,0.4,,,,,12.0,defensive_index,0.9876543209876543,0.14814814814814814,0.8271604938271605,81,2.017153221916711,true,false,0.8315989128095134,0,2,1,DETERIORATING,PEER_LEADER,HIGH_BETA
AFL,Financials,,,true,false,0.16,0.12,0.4,8.5,1.5,0.85,12.0,0.15,0.00040002614148193933,-0.001471821732954545,,,0.023650759828372742,,0.08405450994318181,0.00566056156595349,0.4039562727745966,0.13174224343675411,,,0.7600838135149296,,0.43616123457782424,2.6149425287356323,0.16,0.12,,,1.5,,12.0,0.15,0.36725563836618724,-1.2885990548439246,,,1.5163645057425588,,0.5775701778359068,4.359283045044642,0.026001699196326056,-0.09419659090909088,,,1.5846009085009738,,5.379488636363636,0.3792576249188839,66,65,,,68,,65,68,false,true,,,false,,false,false,false,false,,,false,,false,false,0.0,0.0,,,1.0,,0.0,1.0,improving,declining,,,improving,,improving,improving,0.00040002614148193933,-0.001471821732954545,,,0.023650759828372742,,0.00566056156595349,0.08405450994318181,0.4039562727745966,0.13174224343675411,,,0.7600838135149296,,2.6149425287356323,0.43616123457782424,0.16,0.12,,,1.5,,0.15,12.0,defensive_index,0.7160493827160493,0.5555555555555556,0.654320987654321,81,1.0037386366071157,false,false,0.17871821113417902,1,0,2,NEUTRAL,PEER_AVERAGE,NEUTRAL_BETA
TRV,Financials,,,true,false,0.14,0.1,0.3,,2.38,0.82,10.0,0.605,0.0007811592608175021,-0.0003096830769230769,,,0.025281478364995634,,-0.11302197916666666,0.004978385930309008,2.8095238095238098,-0.048072346501665864,,,2.4345625451916124,,-0.635249489349285,3.0132890365448506,0.14,0.1,,,2.38,,10.0,0.605,1.140535559871284,-0.148315649867374,,,1.9447291049996642,,-0.1448767558617743,1.6179754273504277,0.04140144082332761,-0.015484153846153845,,,1.3399183533447685,,-5.4250549999999995,0.2588760683760684,54,51,,,54,,49,53,false,false,,,false,,false,false,false,false,,,false,,false,false,0.0,0.0,,,1.0,,0.0,1.0,improving,declining,,,improving,,improving,declining,0.0007811592608175021,-0.0003096830769230769,,,0.025281478364995634,,0.004978385930309008,-0.11302197916666666,2.8095238095238098,-0.048072346501665864,,,2.4345625451916124,,3.0132890365448506,-0.635249489349285,0.14,0.1,,,2.38,,0.605,10.0,defensive_index,0.8765432098765432,0.1111111111111111,0.6666666666666666,81,2.3290349191055704,true,false,1.5040144936326334,0,0,2,NEUTRAL,PEER_AVERAGE,HIGH_BETA
PSX,Energy,,,true,false,,,,,2.95,,,1.122,-0.0008085042455295966,,0.007668203502856253,,,,,,0.3345084214649431,,3.2812500000000004,,,,,,0.18,,0.5,,,,,,-0.4015298862478636,,28.276500416782433,,,,,,-0.0477017504862462,,0.45242400666851895,,,,,,60,,60,,,,,,true,,false,,,,,,false,,false,,,,,,0.0,,0.0,,,,,,declining,,improving,,,,,,-0.0008085042455295966,,0.007668203502856253,,,,,,0.3345084214649431,,3.2812500000000004,,,,,,0.18,,0.5,,,,,,defensive_index,0.9259259259259259,0.3333333333333333,0.7901234567901234,81,1.424131155751813,false,false,0.23857684664461498,1,0,0,NEUTRAL,PEER_LEADER,NEUTRAL_BETA
STM,Information Technology,starlink_supply,,false,true,,,,,2.63,,,1.346,0.025909714285714293,0.02142171428571429,0.0252,-10.921028571428574,0.26839455782312927,,,0.08302040816326532,13.008620689655174,13.385416666666666,0.480392156862745,-0.6135770234986945,0.9013323730644577,,,0.3765306122448982,0.15,0.12,0.3,9.0,2.63,,,1.346,-259.0971428571429,53.554285714285726,0.823529411764706,-0.7112823089376432,1.3074195579414787,,,0.5731191885038041,0.12954857142857146,0.10710857142857146,0.126,-54.605142857142866,1.8787619047619049,,,0.5811428571428573,6,6,6,6,8,,,8,false,false,false,false,false,,false,,false,false,false,false,false,,false,,1.0,1.0,1.0,1.0,1.0,,1.0,,improving,improving,improving,declining,improving,,improving,,0.025909714285714293,0.02142171428571429,0.0252,-10.921028571428574,0.26839455782312927,,0.08302040816326532,,13.008620689655174,13.385416666666666,0.480392156862745,-0.6135770234986945,0.9013323730644577,,0.3765306122448982,,0.15,0.12,0.3,9.0,2.63,,1.346,,sector_Information Technology,0.7894736842105263,0.8421052631578947,1.0,19,-0.19829901308053263,false,true,-0.9774310934656633,0,0,6,STRONG_TREND,PEER_LEADER,LOW_BETA
PFE,Health Care,,,true,false,0.12,0.1,0.6,9.0,1.6,0.75,9.0,0.665,0.0008715136054421765,,-0.012055712080750666,,,,,,-0.09186564144071226,,-0.21765417170495763,,,,,,0.12,,0.6,,,,,,0.694828614817225,,-1.403158888258391,,,,,,0.061005952380952355,,-0.5907298919567826,,,,,,71,,50,,,,,,false,,false,,,,,,true,,false,,,,,,0.0,,1.0,,,,,,improving,,declining,,,,,,0.0008715136054421765,,-0.012055712080750666,,,,,,-0.09186564144071226,,-0.21765417170495763,,,,,,0.12,,0.6,,,,,,defensive_index,0.16049382716049382,0.6049382716049383,0.16049382716049382,81,-0.5009786570467821,false,true,-1.382488066507952,0,1,1,NEUTRAL,PEER_LAGGARD,LOW_BETA
XLU,Utilities,,defensive_etf,true,false,0.1,0.05,1.4,12.0,2.0,0.92,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sector_Utilities,0.2,0.6,0.8,5,-1.7610393959354802,false,true,-2.7374123073060876,0,0,0,NEUTRAL,PEER_LEADER,LOW_BETA
CF,Materials,,,false,false,0.25,0.15,0.5,,3.6,0.6,10.0,1.424,0.0016605185424722762,-0.0009800338593397152,-0.0007010830965909078,,0.04609597465169174,,-2.9748191025372774,0.014590239488251139,-0.20470812788293308,-0.6289424860853432,0.07526881720430115,,12.079710144927537,,-0.9858066237648214,7.042253521126761,0.25,0.15,0.5,,3.6,,10.0,1.424,0.4698956417518199,-0.22380959798365962,-0.09308987174651058,,13.358425307224953,,-0.3046146115451908,7.561364990261539,0.11789681651553162,-0.06958240401311978,-0.0448693181818181,,3.2728142002701137,,-211.2121562801467,1.0359070036658309,72,72,65,,72,,72,72,false,false,true,,false,,false,false,true,false,false,,false,,false,false,0.0,0.0,0.0,,1.0,,1.0,1.0,improving,declining,declining,,improving,,improving,declining,0.0016605185424722762,-0.0009800338593397152,-0.0007010830965909078,,0.04609597465169174,,0.014590239488251139,-2.9748191025372774,-0.20470812788293308,-0.6289424860853432,0.07526881720430115,,12.079710144927537,,7.042253521126761,-0.9858066237648214,0.25,0.15,0.5,,3.6,,1.424,10.0,sector_Materials,0.9285714285714286,0.9285714285714286,1.0,14,0.9786663737149823,false,false,0.0,1,1,3,STRONG_TREND,PEER_LEADER,NEUTRAL_BETA
TGT,Consumer Discretionary,,,false,false,0.25,0.12,1.2,10.0,3.5,0.7,6.0,1.273,0.0029772292048999313,0.000628581184678915,0.005031144874516039,0.04139951072618212,0.056488121649122,-0.32209229216440816,0.11198276915862214,0.011237902506635785,1.3013493253373314,0.10336871250576823,0.16873589164785535,0.5036086607858861,1.672616786935055,-0.4481184215853121,1.7135461604831752,1.6096440872560271,0.25,0.12,1.2,10.0,3.5,0.7,6.0,1.273,1.7131801023529931,0.3811306730632335,0.3297247488383393,0.4008633759797267,3.666679580234636,-1.0026393907616573,2.590761579291327,2.349743251387482,0.11015748058129746,0.0421149393734873,0.29180640272193026,2.401171622118563,3.897680393789418,-6.763938135452571,7.502845533627683,0.7754152729578692,38,68,59,59,70,5,68,70,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,improving,improving,improving,improving,improving,declining,improving,improving,0.0029772292048999313,0.000628581184678915,0.005031144874516039,0.04139951072618212,0.056488121649122,-0.32209229216440816,0.011237902506635785,0.11198276915862214,1.3013493253373314,0.10336871250576823,0.16873589164785535,0.5036086607858861,1.672616786935055,-0.4481184215853121,1.6096440872560271,1.7135461604831752,0.25,0.12,1.2,10.0,3.5,0.7,1.273,6.0,sector_Consumer Discretionary,1.0,0.8571428571428571,1.0,7,0.3821575569139612,false,false,-0.11934840449976986,0,0,5,STRONG_TREND,PEER_LEADER,NEUTRAL_BETA
CTVA,Materials,,,false,false,0.08,0.06,0.4,,2.2,0.65,6.0,1.275,0.004351849972421401,,0.0049220518477661335,,0.04857156371204238,,,0.029642417935862267,-7.666666666666668,,1.9739776951672863,,1.9967845659163985,,,1.9713656387665197,0.08,,0.4,,2.2,,,1.275,6.651299084486857,,1.3672366243794816,,1.9181127070997628,,,1.9889934112808012,0.15231474903474904,,0.17227181467181468,,1.505718475073314,,,0.9189149560117302,36,,36,,32,,,32,false,,false,,false,,false,,true,,false,,false,,false,,0.0,,0.0,,1.0,,1.0,,improving,,improving,,improving,,improving,,0.004351849972421401,,0.0049220518477661335,,0.04857156371204238,,0.029642417935862267,,-7.666666666666668,,1.9739776951672863,,1.9967845659163985,,1.9713656387665197,,0.08,,0.4,,2.2,,1.275,,sector_Materials,0.6428571428571429,0.7142857142857143,0.7857142857142857,14,-1.3498337530139555,false,false,-2.3285001267289376,0,1,2,NEUTRAL,PEER_LEADER,NEUTRAL_BETA
